mpid,formula,BG,FE,e_hull,fidelity,BG_category
mp-631452,NbCrW,0.0,1.0127593533333343,1.0314421799999989,3,0.0
mp-25581,La2MoO6,3.688524,-3.1689720791666667,0.0592771144444412,3,3.0
mp-23205,MgI2,4.77486231,-1.0627223533333332,0.0,3,4.0
mp-2885,Ga(MoS2)4,1.017208,-1.1739730524999994,0.0383581828571433,3,1.0
mp-14285,CoP2,0.817205,-0.5324979120634921,0.0,3,0.0
mp-25582,MgMoH2O5,5.346605,-2.11820979761,0.0,3,5.0
mp-2585,Sr5Sb3,0.0,-0.9996715093750002,0.0,3,0.0
mp-1958,SrTe,2.69234145,-1.7452901699999996,0.0,3,2.0
mp-545346,LiGaAs2O7,4.139588,-1.9484986707954552,0.0272523716666661,3,4.0
mp-977112,NaSrO3,0.0,-1.3259532657500004,0.5229036593333332,3,0.0
mp-19120,MgCrO4,3.663098,-2.21195842,0.0,3,3.0
mp-1008912,AgC,0.0,2.2571706762500003,2.2571706762500003,3,0.0
mp-976707,H4CN2O,5.920546,-0.7706076328737499,0.0234940531250007,3,6.0
mp-768907,Sr3TeO6,4.585872,-2.74402382975,0.0221194629999974,3,4.0
mp-560547,KCrF3,2.453676,-2.9424040107139997,0.0046604870000015,3,2.0
mp-13095,YAlNi,0.0,-0.5993884319444452,0.0,3,0.0
mp-11165,Na2MgPO4F,6.5882513000000005,-2.9414350922816928,0.0,3,6.0
mp-1804,Fe3N,0.0,-0.1674596155949999,0.0,3,0.0
mp-450,NbB2,0.0,-0.6906748211111117,0.0048797433333334,3,0.0
mp-556880,SiO2,6.598533,-3.1376184491666663,0.1470944583333331,3,6.0
mp-1008283,Ba,0.0,0.7362551799999999,0.7362551799999999,3,0.0
mp-768060,VOF,1.311589,-2.789551462480001,0.0564574200000009,3,1.0
mp-558380,Cr2F5,2.253753,-2.949443210135714,0.0017758585714231,3,2.0
mp-971835,Tl3H,0.0,0.4087219790950001,0.4087219790950001,3,0.0
mp-752953,ZrTi2O,0.0,-1.4823950098958338,0.0855416800000092,3,0.0
mp-1796,Tl5Te3,0.0,-0.1423415131250003,0.1400975349573863,3,0.0
mp-23751,CsMgH3,3.661905,-0.3175607871719995,0.0041437343333319,3,3.0
mp-20263,CaIn,0.0,-0.4690964500000003,0.0,3,0.0
mp-644739,LaGa6,0.0,-0.3717852599999998,0.0,3,0.0
mp-545,TiS,0.0,-1.5316205328645838,0.270434267499998,3,0.0
mp-13100,MoPt3,0.0,-0.1302863499999995,0.1551192324999988,3,0.0
mp-975292,RbMoO3,0.0,-2.0372808127499997,0.1923617994999951,3,0.0
mp-9723,Sr4Li(BN2)3,3.095332,-1.2635899474485714,0.0,3,3.0
mp-12481,LaPPt,0.0,-1.39572843686508,0.0,3,0.0
mp-767186,LiMn3(OF3)2,2.634706,-2.5852304177100005,0.0893728177083321,3,2.0
mp-16496,Al(CuRe)2,0.0,0.382298114000001,0.5412719420000007,3,0.0
mp-4573,TlSbTe2,0.497481199999999,-0.2295913275000001,0.5973577531818184,3,0.0
mp-546200,TlIO3,0.0,-0.7412173857500001,0.2420117180000005,3,0.0
mp-754741,ZrO2,5.025427,-3.747838180833333,0.0853816316666691,3,5.0
mp-1932,Nb3Os,0.0,-0.239478085,0.0,3,0.0
mp-19747,Ni3(PbSe)2,0.0,-0.2396611010267858,0.082155015714286,3,0.0
mp-556288,Li2ReO3,1.085806,-1.9490690814583336,0.2092925382738153,3,1.0
mp-557158,CrMoF6,2.865283,-2.9568410546425,0.0,3,2.0
mp-1279,TaN,0.0,-1.3646627995233314,0.0,3,0.0
mp-771675,Li2MnVO4,1.323534,-2.312228180745,0.0668633021875004,3,1.0
mp-13798,K2NaTlF6,5.069983,-2.720117496713999,0.0,3,5.0
mp-2449,NbRh3,0.0,-0.5057387325000011,0.0,3,0.0
mp-755459,Rb2O,1.355127999999999,-1.1317455570833328,0.018174219999997,3,1.0
mp-12657,HfAl2,0.0,-0.4433671449999987,0.0,3,0.0
mp-12724,SrZn,0.0,-0.1991539924999998,0.0,3,0.0
mp-982734,WN2,0.0,-0.3272350232533322,0.193844388333332,3,0.0
mp-14206,K3Ag3As2,1.836554,-0.3664286974999995,0.0,3,1.0
mp-754954,Ag2Se,0.573866999999999,-0.0650718428645831,0.00558352,3,0.0
mp-10198,Mn3PdN,0.0,-0.3037699924760005,0.0224421475999996,3,0.0
mp-555874,LiAsS2,2.102044,-0.941049547031251,0.0,3,2.0
mp-24844,MnCoO3,2.044235999999999,-1.6726331609419998,0.0268588073750102,3,2.0
mp-7079,CaZrSi2O7,6.371825,-3.5207032617045466,0.0034120418181764,3,6.0
mp-11516,NbRu,0.0,-0.1436011524999987,0.0245169700000005,3,0.0
mp-3487,Ca3(PO4)2,7.197497999999999,-3.2980567258608056,0.0377994238461543,3,7.0
mp-779166,LiCo3NiO8,0.108388999999999,-1.2212314346153847,0.0291955895512749,3,0.0
mp-674463,AlHO2,6.570711,-2.4658222602799995,0.230128016250001,3,6.0
mp-978268,MgZn,0.0,-0.0781259549999999,0.0325631454000001,3,0.0
mp-34433,Mg2TcO4,1.300279999999999,-2.5115894299999986,0.0542302221428583,3,1.0
mp-6332,Li2TiSiO5,5.156538,-3.1172909736574077,0.0,3,5.0
mp-19239,Mg6MnO8,3.790585,-2.8605142187306662,0.0,3,3.0
mp-13964,HfGeTe,0.0,-0.6675888816666659,0.0,3,0.0
mp-10164,NaGaTe2,0.884957,-0.5832540487499998,0.006130395,3,0.0
mp-976409,K3Nb,0.0,1.13996059625,1.1399605962500003,3,0.0
mp-11019,GaCuO2,2.1993,-1.684624740624999,3.7647499994797336e-05,3,2.0
mp-2795,ZrC,0.0,-0.8081412037500009,0.0,3,0.0
mp-555396,Mg2PClO4,6.66550876,-2.9099658020444044,0.0159485893750002,3,6.0
mp-23263,LaBr3,4.56815,-2.0251806875,0.0,3,4.0
mp-776661,NbV3O10,2.577815,-2.433587098035715,0.0819606751785695,3,2.0
mp-976412,Li3Zn,0.0,-0.0995118412499998,0.0065377150000001,3,0.0
mp-35746,Sr(YS2)2,3.176632,-2.441644111607144,0.0722232717857158,3,3.0
mp-16319,Rb3Sb,0.557061,-0.3581003762499997,0.0,3,0.0
mp-557032,Ba5Hf4S13,1.506643,-2.2492093355823854,0.0068454210227217,3,1.0
mp-1009213,MnSb,0.0,0.4229519425000001,0.4566508875000004,3,0.0
mp-776230,LiFeF4,4.102946999999999,-2.91551702746,0.012229777685194,3,4.0
mp-31184,AlFe2,0.0,-0.0985514066666664,0.1408755266666643,3,0.0
mp-20282,CsPbF3,4.327808,-2.809217250714,0.0,3,4.0
mp-10991,YCuAs2,0.0,-0.8207779306249998,0.0,3,0.0
mp-24945,LaFeAsO,0.0,-1.8468869853125005,0.0992332520833327,3,0.0
mp-7432,Sr(CdSb)2,0.597513,-0.5137577319999999,0.0,3,0.0
mp-7237,CuAgO2,0.713797999999999,-0.715085410625,0.0203241874999999,3,0.0
mp-3486,KSnSb,0.7057370000000001,-0.340476346666667,0.0,3,0.0
mp-1501,Al3Pt5,0.0,-0.91297947375,0.0,3,0.0
mp-754624,Al2O3,7.40642,-3.37652720175,0.0655862990000004,3,7.0
mp-27608,Be4TeO7,2.852936,-2.586263980729168,0.0,3,2.0
mp-3216,Li2ZrN2,2.66763,-1.2701079909520003,0.0,3,2.0
mp-7073,BaTiS3,0.097894,-2.0470044387708337,0.0048742802500001,3,0.0
mp-776626,LiVF4,3.39362,-3.2133016849600007,0.015421221666676,3,3.0
mp-707190,K2SnBr6,2.433472,-1.1936698583333332,0.0046300727777777,3,2.0
mp-755457,Li2Fe2S3,0.0,-0.9128132274553572,0.2390568942857136,3,0.0
mp-10634,CuF,0.5377759999999999,-1.026803228095,0.3344153212500003,3,0.0
mp-9125,Ca(SbO3)2,3.989136,-2.3864119508333337,0.0,3,4.0
mp-15322,ScCuSi,0.0,-0.6671256988888893,0.0,3,0.0
mp-6498,CoCu2GeS4,1.037196,-0.6310171726562501,0.0608994314562449,3,1.0
mp-417,MnRh,0.0,-0.1806769250000002,0.0,3,0.0
mp-672229,Mn3ZnC,0.0,1.9997727175000009,2.0687816576304363,3,0.0
mp-2577,Mn3Rh,0.0,0.0697349074999991,0.1638095575000004,3,0.0
mp-665,SnSe2,1.150305,-0.3437956073958333,0.0,3,1.0
mp-67,Sc,0.0,0.0,0.0,3,0.0
mp-556978,Na2S,3.109089999999999,-1.2548191530208337,0.0395521550000004,3,3.0
mp-15325,BaAs3,0.0,-0.6247322700000004,0.0,3,0.0
mp-32761,SiO,0.0,-2.0609204364583342,0.4026142441666573,3,0.0
mp-773467,Li2Ni3WO8,0.0,-1.5284781071428577,0.060261335357139,3,0.0
mp-31053,Ag2S,2.141385,-0.2782280530208337,0.0,3,2.0
mp-1786,Ti3Au,0.0,-0.3508878075000004,0.0,3,0.0
mp-12923,SrPIr,0.0,-0.9779364151984128,0.0,3,0.0
mp-867225,LaCdAg2,0.0,-0.27611481375,0.0,3,0.0
mp-11466,NaHg2,0.0,-0.235784445,0.0,3,0.0
mp-1008826,OsN2,0.0,0.786115376746667,0.7861153767466682,3,0.0
mp-1159,Zr2Fe,0.0,-0.1421381500000009,0.0172757273333257,3,0.0
mp-9010,RbAuS,2.904912,-0.9855533163541672,0.0,3,2.0
mp-774401,CoSbO4,0.0,-1.5425119783333336,0.1224357810416716,3,0.0
mp-491,La3Se4,0.0,-2.012808351339286,0.0089054764285707,3,0.0
mp-769970,ScFeO3,1.779735,-2.8768284777500006,0.0582858048749983,3,1.0
mp-554236,Ca5P3ClO12,7.06933285,-3.3219819451212245,0.0012747567857127,3,7.0
mp-9574,NaBeSb,1.790339,-0.1692241550000002,0.0496636845833342,3,1.0
mp-770245,LiCrNiO4,0.603584,-1.6689101171428564,0.0853788195238056,3,0.0
mp-2572,SrMg2,0.0,-0.1002155258333331,0.0,3,0.0
mp-1190,ZnSe,2.15766965,-0.7114199167968751,0.0,3,2.0
mp-707891,Zn2P2HNO8,0.0,-1.6736454172993191,0.4430265204175745,3,0.0
mp-552234,SrBiBrO2,4.114425,-2.2415794005,0.0,3,4.0
mp-1009129,MgO,4.548500000000001,-2.727719665625,0.3375146600000001,3,4.0
mp-18986,Ba2MgWO6,4.154911,-2.9622957117500013,0.0,3,4.0
mp-38725,NaBH4,7.798689,-0.4240827618577777,0.0001712658333339,3,7.0
mp-754117,YHO2,6.305943,-3.0104568634050004,0.0182704262499999,3,6.0
mp-7543,LiVS2,0.0,-1.4180725595312509,0.0267738960714298,3,0.0
mp-558694,CsFeF3,0.0,-2.556092517714,0.2987254687499989,3,0.0
mp-1010071,CrCo,0.0,0.1687831949999996,0.1724675791666658,3,0.0
mp-755797,LiTi8O13,0.0,-3.240798973617426,0.0596077215909094,3,0.0
mp-972777,Si2OsRu,0.0,-0.4991908400000007,0.013762585416666,3,0.0
mp-36069,Co2TcO4,0.0,-1.5291227278571426,0.0451762228571439,3,0.0
mp-776,LaCd,0.0,-0.3271826024999997,0.0,3,0.0
mp-5489,LuTaO4,5.860806,-3.773387455,0.0,3,5.0
mp-31495,AgTe2Au,0.0,0.1341718999999996,0.2118333247916659,3,0.0
mp-766802,Li5MnF8,3.415402,-3.0404147728914284,0.0444540814285705,3,3.0
mp-23324,BiSBr,2.583909,-0.7638793663541664,0.0,3,2.0
mp-767195,Mn5O3F5,0.120276,-2.4903430515,0.0964197930769099,3,0.0
mp-752658,Y2SeO2,3.37961,-3.3789386552187524,0.0,3,3.0
mp-504747,V2Cu3O8,0.891473,-1.6645818676923068,0.0175869415384619,3,0.0
mp-754352,Na3CuO2,2.580841,-1.3502500287499988,0.0222123241666656,3,2.0
mp-540943,SeBr,2.743488,-0.0914093717968747,0.0042051952929691,3,2.0
mp-978286,Mg3Mn,0.0,0.18136668,0.18136668,3,0.0
mp-10394,CrCoGe,0.0,-0.0853586116666657,0.0657709785833331,3,0.0
mp-775084,Li2SiNiO4,3.376502,-2.387695369999999,0.0074935681249996,3,3.0
mp-558172,Ca(PtO2)2,0.0,-1.5983152942857135,0.0840658035714296,3,0.0
mp-15226,CrWN2,0.0,-0.4683867461899993,0.0592366212499992,3,0.0
mp-16364,SnTe,0.45929522,-0.0340448174999998,0.2515067650000007,3,0.0
mp-1802,NbS2,0.0,-1.4185882427083338,0.0366156816666674,3,0.0
mp-983602,CdAg2Au,0.0,-0.0715614537499997,0.0189076719444445,3,0.0
mp-14038,Rb2NaRhF6,4.102175,-2.6603457332139997,0.0,3,4.0
mp-772006,Li2V3SbO8,1.881025,-2.4109739432142865,0.0,3,1.0
mp-28577,RbBrF4,5.031506999999999,-1.9007345007933327,0.0,3,5.0
mp-976774,NiGe3,0.0,0.2605634187500003,0.4128048743750004,3,0.0
mp-769557,LiMnNbO4,1.606053,-2.5916274008514284,0.0826634117856848,3,1.0
mp-766543,Li7Ti11O24,0.416997,-3.2116460067460317,0.0316222895238134,3,0.0
mp-28019,NbCrSe5,0.0,-0.5812373582812498,0.0,3,0.0
mp-561183,KCrF6,2.478011,-2.6413063221425,0.0,3,2.0
mp-767239,Mn5O3F5,0.0,-2.4913017445769223,0.0954610999999872,3,0.0
mp-7439,K3Cu3P2,2.233028,-0.3321052695238098,0.0,3,2.0
mp-752881,Li2CuS2,0.1511,-1.062790657625,0.0856195936666672,3,0.0
mp-6134,LiCaAlF6,9.695774,-3.8887910196822224,0.0,3,7.0
mp-558552,Ta6S,0.0,-0.3618386162946417,0.0052867355357157,3,0.0
mp-19795,InS,2.076489,-0.8409221757812504,0.0,3,2.0
mp-13472,HfSiRh,0.0,-1.0704119241666656,0.0,3,0.0
mp-28395,B6P,3.277464,-0.2917146475850337,0.0,3,3.0
mp-976060,Li3C,0.0,0.4725499156250002,0.4753290197916673,3,0.0
mp-19821,Cr2GeC,0.0,-0.0830813093750002,0.0065036846875017,3,0.0
mp-12981,ScN,0.0,-1.0706925061899994,1.032548585000001,3,0.0
mp-1604,Pt3O4,0.0,-0.8454136707142855,0.0,3,0.0
mp-655353,Ru(CO)4,2.864703,-0.9658537405555576,0.2232795888888858,3,2.0
mp-771866,LiV(TeO4)3,2.754907,-1.6470847744117654,0.0185188016176462,3,2.0
mp-556585,MnF2,3.901161,-2.9833608452800005,0.003970499166666,3,3.0
mp-985575,LiAg(CO2)2,3.905274,-1.5115030806250005,0.1722960067187493,3,3.0
mp-975321,LiSi3,0.0,0.1726553112499997,0.2715676540624994,3,0.0
mp-12684,LaAl,0.0,-0.4011080712500004,0.0,3,0.0
mp-4536,ScNi2Sn,0.0,-0.5527995862499999,0.0,3,0.0
mp-871,FeSi,1.204432999999999,-0.51095827375,0.0,3,1.0
mp-752734,LiAg2F4,0.8254760000000001,-1.840581252822857,0.0340095807142852,3,0.0
mp-3539,NbGaNi2,0.0,-0.3292404524999997,0.0101303445677567,3,0.0
mp-11263,Zr3Au,0.0,-0.3432266687500007,0.0,3,0.0
mp-973682,Fe3B,0.0,-0.2173582872916668,0.0183367506249982,3,0.0
mp-11554,ZrPt,0.0,-0.9119367799999996,0.173291712500001,3,0.0
mp-20271,LaAgSb2,0.0,-0.7427893399999999,0.0,3,0.0
mp-18847,V2CdO4,0.0,-2.1341938021428573,0.0683521216071421,3,0.0
mp-7457,SnF2,3.311172,-2.5885082582933334,0.0,3,3.0
mp-778079,BaYF5,8.617869,-4.324128651921429,0.0397495914285768,3,7.0
mp-754781,Ga3NO3,2.804323,-1.7702896858757142,0.0482127035714281,3,2.0
mp-34260,ZrF4,4.951892,-3.890462476952001,0.1334528334999989,3,5.0
mp-715550,MoO2,0.0,-2.137215045833332,0.0130827466666652,3,0.0
mp-19299,CrBO3,3.622432,-2.620946096083331,0.0,3,3.0
mp-10266,ZnFe3C,0.0,0.0153931915000001,0.0206771798846148,3,0.0
mp-766999,LiMnVP2(HO5)2,1.912159,-2.358513526287674,0.0325685114706031,3,1.0
mp-3732,Ti2CS,0.0,-1.4175928812239589,0.0,3,0.0
mp-631946,SnOs2Ru,0.0,0.5882760524999995,0.6636394841666675,3,0.0
mp-676459,Ca2LaF7,8.652854,-4.264006981333,0.0830694141666672,3,7.0
mp-772108,LiTi11O20,0.059924,-3.3883449365104163,0.0139574232031094,3,0.0
mp-2762,YIr2,0.0,-0.7984131074999988,0.0,3,0.0
mp-777240,Li2FeO2F,3.079679999999999,-2.3485999139483336,0.0962636750000003,3,3.0
mp-11815,SrSbAu,0.0,-0.3914960883333336,0.3154677160185173,3,0.0
mp-975385,RbBO3,0.0,-0.6157031620833336,1.4941646147500007,3,0.0
mp-769791,Li4CoO3,3.705891,-1.8796177267187504,0.0274043410937503,3,3.0
mp-35751,Zn(CN)2,7.392258,0.0505799130480014,0.2576991980000027,3,7.0
mp-2538,Y5Si3,0.0,-0.7231437440625008,0.0,3,0.0
mp-31706,Li3Cr2(PO4)3,4.22741832,-2.677683124464285,0.0,3,4.0
mp-777076,Li2TiNiO4,2.8335109999999992,-2.4429563564583336,0.0264900118750031,3,2.0
mp-546920,Li(CO)2,3.754588,-1.3621396085000008,0.2617189347499957,3,3.0
mp-778194,Ge2N2O,3.719032,-0.7976696312019989,0.0351082719999995,3,3.0
mp-10488,Cs2Ti(AgS2)2,2.476206,-1.3111145758796308,0.0,3,2.0
mp-758002,Li3Sn(PO4)2,1.31591669,-2.57067989079932,0.0557995283630985,3,1.0
mp-546643,K4CO4,3.243751999999999,-1.6451019436111112,0.195379782777775,3,3.0
mp-18852,Na2MoO4,5.626274,-2.21836471,0.0,3,5.0
mp-9122,CaP3,0.267399999999999,-0.6249385448214291,0.0,3,0.0
mp-4627,CoAsS,1.689684,-0.6613071613541663,0.0,3,1.0
mp-769670,CrIrO4,0.0,-1.7196535041666674,0.0,3,0.0
mp-13182,Li2TiGeO5,5.408792999999999,-2.7301486453240744,0.0,3,5.0
mp-32338,LiNiP2O7,0.4280569999999999,-2.251059191358224,0.0564189902083356,3,0.0
mp-19906,Zr2InNi2,0.0,-0.5063730700000015,0.0026972019999957,3,0.0
mp-4262,BeAlB,0.30417,-0.0511320738888881,0.0,3,0.0
mp-975439,Mn3S,0.0,0.0022029789843749,0.4765816337500013,3,0.0
mp-9820,CsAsF6,7.235751,-2.7939880190175,0.0,3,7.0
mp-559067,KNa2AuO2,3.404388,-1.3340105387499996,0.0,3,3.0
mp-404,MnTe,0.0,-0.0845158349999994,0.0080710324999992,3,0.0
mp-13429,La2CdRh2,0.0,-0.6479744320000002,0.0,3,0.0
mp-752446,RbNO3,4.903821000000001,-1.4895745092260009,0.0034547744444424,3,4.0
mp-19619,NaMnPO4,4.62541485,-2.583062789865035,0.0,3,4.0
mp-25501,LiCrPO4F,3.51457584,-2.7646535367856533,0.0,3,3.0
mp-23759,SrH2,2.20199,-0.5924951040799998,0.043959871666666,3,2.0
mp-10457,HfSiPd,0.0,-0.9581224241666664,0.0,3,0.0
mp-5014,CuAgS,1.283248999999999,-0.3289827421875001,0.024273578611111,3,1.0
mp-7219,Na2ZrSe3,2.249599,-1.298520228463542,0.0,3,2.0
mp-974326,OsRu3,0.0,-0.0101571837499996,0.0,3,0.0
mp-978806,Si3Ag,0.0,0.5629284224999997,0.5629284224999997,3,0.0
mp-27453,Li7SbO6,4.907704000000001,-2.1578650308928577,0.0226667850000001,3,4.0
mp-973906,LuGe2,0.0,-0.5757402033333333,0.0,3,0.0
mp-7323,RbBe2BO3F2,7.377347,-3.188794946977408,0.0,3,7.0
mp-19053,LaVO3,0.0,-3.1102971527500016,0.1698123920000007,3,0.0
mp-675,ZrW2,0.0,-0.1445069783333347,0.0,3,0.0
mp-27848,TiIN,0.627661,-1.278535966348889,0.0,3,0.0
mp-30996,RbAuBr4,2.4433,-0.7671037391666665,0.0,3,2.0
mp-9259,Ba2Mg(BO3)2,6.184788,-3.1427603600757568,0.0,3,6.0
mp-772053,ZrMnO3,4.390473999999999,-3.0704431089420003,0.0296687690000023,3,4.0
mp-23778,H4CN2O,7.690615,-0.7941016859987506,0.0,3,7.0
mp-971820,ZnH,0.0,0.3465197081900002,0.3465197081900002,3,0.0
mp-771067,CrSO4,2.202931,-2.0888781815104167,0.0461432087349154,3,2.0
mp-2632,TlF3,2.710605,-2.1193442127675004,0.0,3,2.0
mp-20061,GePt2,0.0,-0.3534247161111115,0.0311582976388891,3,0.0
mp-2337,HfCo2,0.0,-0.3680198716666681,0.0,3,0.0
mp-20203,MnCuP,0.0,-0.1566738635317458,0.2548469158333324,3,0.0
mp-973893,Lu2TlHg,0.0,-0.3533888037499997,0.0,3,0.0
mp-1133,V5S4,0.0,-1.2223281518055569,0.0,3,0.0
mp-28766,K2TiS3,2.192832,-1.6980577914756951,0.0,3,2.0
mp-2536,Ni2B,0.0,-0.2920394222222231,0.0,3,0.0
mp-14466,KLi6IrO6,0.086133999999999,-1.8987426791071431,0.0,3,0.0
mp-24504,H2,10.938934,4.440892098500626e-16,4.440892098500626e-16,3,7.0
mp-1009750,ScN,3.5960436,-1.7992063911899994,0.3040347000000008,3,3.0
mp-28324,Sr3(InP2)2,1.181711999999999,-0.8231029941534389,0.0,3,1.0
mp-554089,SiO2,7.174186000000001,-3.2813972783333334,0.003315629166666,3,7.0
mp-1541,BeSe,3.63810327,-0.7941723667968752,0.0,3,3.0
mp-770569,ZnCrO4,3.330875,-1.7121698833333332,0.0,3,3.0
mp-11576,YbTl,0.0,-0.4915421474999997,0.0,3,0.0
mp-755924,Y2CuO4,0.0,-3.0869734857142848,0.0344310114285715,3,0.0
mp-23206,BiPd,0.0,-0.3039108381249997,0.0167328293749999,3,0.0
mp-555585,BaF2,8.797739,-4.14083936746,0.04054833,3,7.0
mp-13146,Ca3N2,2.393064,-0.8396236049519998,0.0929924617499997,3,2.0
mp-7429,Ca(ZnSb)2,0.438303,-0.4419387479999997,0.0,3,0.0
mp-777964,Na2BiO3,0.0,-1.712760667291667,0.0331994487500324,3,0.0
mp-983578,CsBiO3,0.0,-1.3842413297499996,0.031436932857142,3,0.0
mp-19282,Sr2ZnWO6,4.342667,-2.67133677925,0.0184613493999918,3,4.0
mp-971754,V2ReW,0.0,-0.23924434125,0.0,3,0.0
mp-972794,SiSb3,0.0,0.4580416737500004,0.4580416737500004,3,0.0
mp-772479,Mn3V2O10,0.765299,-2.032355462358667,0.0983432663333321,3,0.0
mp-754710,Sr2CaI6,4.838033,-1.6493202677777776,0.0396674938888894,3,4.0
mp-10913,GeO2,2.875346,-2.0530121325,0.0409529966666672,3,2.0
mp-552169,AgClO2,1.817749,-0.2475445251899995,0.3298423087500009,3,1.0
mp-38487,Li7BiO6,3.145349,-1.991174410892857,0.0,3,3.0
mp-755610,Ba6HfO8,3.525488,-3.105215353,0.063394153333335,3,3.0
mp-24064,PHF2,6.239307,-1.7206477397738098,0.1155277673154753,3,6.0
mp-971909,ZnPd3,0.0,-0.3075496087500005,0.0155060224999994,3,0.0
mp-977138,NaTc3,0.0,0.7546147537499994,0.7546147537499994,3,0.0
mp-10172,Na,0.0,0.0,0.0,3,0.0
mp-8751,RbLiS,3.703698,-1.4057766063541672,0.0,3,3.0
mp-16246,CdSbAu,0.0,-0.1200318866666669,0.0005936142592601,3,0.0
mp-769949,Na2MnO3,2.853447999999999,-1.9225042166183333,0.0,3,2.0
mp-755300,TiO,0.0,-2.807459048958333,0.113229754999999,3,0.0
mp-25032,Mn2GeO4,1.883686,-2.066897110274286,0.0621763235714958,3,1.0
mp-8881,AlAs,2.46907845,-0.47766398,0.0062727625,3,2.0
mp-551690,Rb4CO4,1.388999,-1.4947484936111115,0.289084083333333,3,1.0
mp-16718,Al6Tc,0.0,-0.2689837185714278,0.0,3,0.0
mp-87,Be,0.0,0.0,0.0,3,0.0
mp-555234,RbSbBrF3,4.575765,-2.4400089772616664,0.0,3,4.0
mp-977011,H3PbCI3NF3,2.327604,-1.0196944661925011,0.1614774822222235,3,2.0
mp-753656,SbOF,3.882473,-2.121127818313333,0.0973344852083357,3,3.0
mp-137,Ge,0.6781100000000001,0.1442671033333334,0.1442671033333331,3,0.0
mp-16719,Al12Tc,0.0,-0.1682171169230774,0.0,3,0.0
mp-9844,BaAl2B2O7,5.972091,-3.2669189693402787,0.0,3,6.0
mp-2749,TiBe2,0.0,-0.1912227072222224,0.0,3,0.0
mp-542102,SrCoO3,0.0,-1.9801876807500007,0.0636311152338722,3,0.0
mp-31145,BaCuBi,0.263173,-0.5335651866666667,0.038411328717951,3,0.0
mp-9264,NaTeAu,0.0,-0.5373049516666667,0.0,3,0.0
mp-10422,NaAuC2,0.0,0.2517897799999993,0.4138858466666661,3,0.0
mp-984765,Ba3Te,0.0,-0.543408635,0.351675465,3,0.0
mp-556845,CIF3,5.079592,-1.485175253214,0.164167961625,3,5.0
mp-550436,V2CdO6,3.420547,-2.1795227124999994,0.0168164577777911,3,3.0
mp-371,La3Tl,0.0,-0.2293021312500008,0.0,3,0.0
mp-16648,LiSn4Rh,0.0,-0.3571677499999997,0.0,3,0.0
mp-26835,Li3Bi5(PO4)6,5.17907801,-2.459784955883458,0.0401952010526365,3,5.0
mp-7191,Sr3GaN3,1.29274,-0.7983744488771423,0.0,3,1.0
mp-4628,ZrSiSe,0.0,-1.0776481928645842,0.0,3,0.0
mp-984699,BaSr3,0.0,0.0105766549999999,0.0105766549999999,3,0.0
mp-19376,TiMnO3,3.089594,-2.9331480982753333,0.033542498000008,3,3.0
mp-545630,K4CO4,3.409314,-1.5554242825000004,0.2850574438888857,3,3.0
mp-983407,HPd3,0.0,0.451524134095,0.5201482937500002,3,0.0
mp-867245,LaAgHg2,0.0,-0.3824897049999998,0.0,3,0.0
mp-18771,Sr2CoWO6,2.280455,-2.61748481975,0.0087130519999982,3,2.0
mp-554311,RbCrF6,2.495739,-2.6527772321425003,0.0,3,2.0
mp-1158,LuPd3,0.0,-0.9507528625,0.0,3,0.0
mp-973968,KNaO3,0.0,-0.5241443157500001,0.587716098333336,3,0.0
mp-463,KF,7.9053511,-2.952570158095,0.0,3,7.0
mp-408,Mg2Ge,0.7564989999999999,-0.2700891216666665,0.0,3,0.0
mp-557592,CrAg(PS3)2,2.246493,-0.7447768885565479,0.0,3,2.0
mp-4651,SrTiO3,3.330863,-3.569174561083332,0.0,3,3.0
mp-772059,Li5Mn4O8,0.166742,-2.0613809825788225,0.0638027963725429,3,0.0
mp-25539,LiMnO2,0.0,-2.078082408365,0.0802974524999999,3,0.0
mp-756334,K2Sr2O3,3.248027999999999,-2.251922932678572,0.0553461764285723,3,3.0
mp-754466,Li2AgF3,3.728285,-2.500917023095,0.0189497416666668,3,3.0
mp-20207,MnAsRh,0.0,-0.2222141916666673,0.1274869411111101,3,0.0
mp-768307,BaSO3,5.833938,-2.7460751475625,0.0457809202500003,3,5.0
mp-766975,Li3Mn3O3F5,1.679736,-2.6596740133985706,0.0679966387946651,3,1.0
mp-18949,VFeO4,2.5585199999999992,-2.157148219166666,0.0146053233333365,3,2.0
mp-13055,Ba2LaTaO6,5.005827,-3.52190442175,0.0,3,5.0
mp-12105,RbO2,0.0,-0.9671206741666664,0.0,3,0.0
mp-972692,SnPb,0.0,0.0501830025000002,0.0501830024999998,3,0.0
mp-774090,LiTiFeO4,2.391497,-2.6980968245238097,0.0178491165306358,3,2.0
mp-10764,HgS,0.0,-0.2837726620312497,0.18039511,3,0.0
mp-680731,Tl2Te3,1.138431,-0.166849865,0.0244042599999998,3,1.0
mp-1009652,RhC,0.0,1.0933258062499993,1.0933258062499993,3,0.0
mp-11713,SiC,2.799897,-0.2029630597500002,0.0026137248333331,3,2.0
mp-753326,LiAg2F6,0.0,-1.7705687896822222,0.0494626677777794,3,0.0
mp-755478,CdBiO3,1.453428999999999,-1.4584748337500002,0.0,3,1.0
mp-1008625,W2C,0.0,0.0555751108333311,0.1375365500000001,3,0.0
