mpid,formula,BG,fidelity,bg_category
mp-978844,SrCa3O4,5.056658,3,5.0
mp-620404,SnC2(SN)2,3.119653,3,3.0
mp-754085,Li2BiS2,0.0,3,0.0
mp-31632,CrP2O7,0.9781,3,0.0
mp-776915,V5O12,2.284591,3,2.0
mp-37906,LiMgN,3.53555033,3,3.0
mp-930,ZrP,0.0,3,0.0
mp-1594,Ni2Ge,0.0,3,0.0
mp-558864,CrHgF6,2.57262,3,2.0
mp-28868,Nb3(BiS3)2,0.0,3,0.0
mp-772920,Li8Ti2O7,1.951182,3,1.0
mp-776233,Li2Fe3SbO8,2.023398,3,2.0
mp-13173,PtN,0.0,3,0.0
mp-8864,Li(Co3P2)2,0.0,3,0.0
mp-6847,KY2Ti2S2O5,0.0,3,0.0
mp-28099,SBr,3.324737,3,3.0
mp-15781,KLaS2,3.285735,3,3.0
mp-554109,CuSeO4,1.467023999999999,3,1.0
mp-37920,AgAuS2,1.101775,3,1.0
mp-755089,ZrO2,5.663422,3,5.0
mp-34903,MgGeP2,2.204503,3,2.0
mp-24007,Rb2HBrO,4.726732,3,4.0
mp-766823,Li7Ti11O24,0.3256429999999999,3,0.0
mp-11463,LaHg2,0.0,3,0.0
mp-11214,CaAgSb,0.6698230000000001,3,0.0
mp-8781,SnS,2.52315023,3,2.0
mp-1424,GePd,0.0,3,0.0
mp-755598,Ag2TeO4,0.8974010000000001,3,0.0
mp-9571,Ca(ZnAs)2,0.945928,3,0.0
mp-550805,LuBi2ClO4,2.030466,3,2.0
mp-10009,GaTe,1.37827886,3,1.0
mp-973157,Ge3P,0.0,3,0.0
mp-752881,Li2CuS2,0.1511,3,0.0
mp-14763,Ca3MnN3,1.425616,3,1.0
mp-23807,AlHO2,7.393687,3,7.0
mp-28483,WBr6,1.816382,3,1.0
mp-13434,CaMgNi4,0.0,3,0.0
mp-771725,LiNi3O4,0.0,3,0.0
mp-11474,TlHg3,0.0,3,0.0
mp-19225,FeAgO2,2.084389,3,2.0
mp-31383,Hf6CoBi2,0.0,3,0.0
mp-12829,LiCaGaF6,8.348858,3,7.0
mp-24504,H2,10.938934,3,7.0
mp-559408,NiPbF6,2.430621,3,2.0
mp-973229,ScNb,0.0,3,0.0
mp-977138,NaTc3,0.0,3,0.0
mp-542621,TaSe2,0.171844,3,0.0
mp-32324,LiNiPO4,4.031103059999999,3,4.0
mp-755198,Cs3LaO3,2.876568,3,2.0
mp-19394,LiV2O4,0.00272,3,0.0
mp-2811,MoN,0.0,3,0.0
mp-7323,RbBe2BO3F2,7.377347,3,7.0
mp-11209,AlAs,0.0,3,0.0
mp-775094,Li2MnFe3O8,0.0,3,0.0
mp-771847,Li2CuNiO4,0.0,3,0.0
mp-774,CaNi5,0.0,3,0.0
mp-18918,ZnWO4,4.29239,3,4.0
mp-766904,MnV4O12,2.326573,3,2.0
mp-24945,LaFeAsO,0.0,3,0.0
mp-1009131,MnAs,0.0,3,0.0
mp-9775,NaSrAs,1.3637,3,1.0
mp-13002,K2SiF6,9.271241,3,7.0
mp-622210,Ba2LaCu3O7,0.0,3,0.0
mp-542844,V2O5,2.357688,3,2.0
mp-18905,FeO,0.0,3,0.0
mp-973655,LuSiO3,0.0,3,0.0
mp-766909,LiVF6,4.871358,3,4.0
mp-754781,Ga3NO3,2.804323,3,2.0
mp-9574,NaBeSb,1.790339,3,1.0
mp-25119,VPbO3,2.373974999999999,3,2.0
mp-10110,SiRh,0.0,3,0.0
mp-549580,Sr2Cu3(IO2)2,0.0,3,0.0
mp-756334,K2Sr2O3,3.248027999999999,3,3.0
mp-975606,InN3,0.0,3,0.0
mp-554212,Tl2Ni3S2,0.0,3,0.0
mp-19073,La2Ni2O5,2.375494,3,2.0
mp-11232,YAl3,0.0,3,0.0
mp-3255,SrCu2O3,0.0,3,0.0
mp-974883,Rb3Na,0.0,3,0.0
mp-556953,RbPS3,2.905803,3,2.0
mp-24433,KHSeO3,5.621099,3,5.0
mp-3477,MgAgAs,0.0,3,0.0
mp-1326,Nb3Sn,0.0,3,0.0
mp-4002,Li2ZrF6,8.759526000000001,3,7.0
mp-14172,SrSi2,0.0,3,0.0
mp-24208,CrH2,0.0,3,0.0
mp-1266,Na2Se,2.843257,3,2.0
mp-1111,Mn5Si3,0.0,3,0.0
mp-1008920,Mn2Ge,0.0,3,0.0
mp-2649,Zr5Sb3,0.0,3,0.0
mp-27962,CI4,2.225586,3,2.0
mp-754710,Sr2CaI6,4.838033,3,4.0
mp-867229,RbSn3,0.0,3,0.0
mp-754144,BaYI5,3.912972,3,3.0
mp-556859,HgO,2.367918,3,2.0
mp-1009019,FeN,0.0,3,0.0
mp-20118,Cr2AgTe4,0.0,3,0.0
mp-2317,LaNi5,0.0,3,0.0
mp-19341,Tl2WO4,4.3017129999999995,3,4.0
mp-560894,Li4Be3P3ClO12,7.90221948,3,7.0
mp-936,Hg4Pt,0.0,3,0.0
mp-976047,Li3Hg,0.0,3,0.0
mp-20202,MgSn4Ru,0.0,3,0.0
mp-676144,Ti(CrS2)2,0.0,3,0.0
mp-7774,Na2SbAu,0.941778,3,0.0
mp-560023,NiSnF6,4.609241,3,4.0
mp-753349,LiTiSiO4,0.0,3,0.0
mp-754604,BaBePO4F,7.91529679,3,7.0
mp-974591,Rb4NO,1.174711,3,1.0
mp-770751,CrPO5,3.052756,3,3.0
mp-766917,LiVF6,4.7573360000000005,3,4.0
mp-36988,Ca(AlSe2)2,3.709917,3,3.0
mp-550314,Rb4CO4,3.061293,3,3.0
mp-962059,SrMgSi,0.0,3,0.0
mp-10712,ScRh3C,0.0,3,0.0
mp-1451,NbNi3,0.0,3,0.0
mp-12636,PRu,0.0,3,0.0
mp-774908,LiTiNbO4,0.0,3,0.0
mp-1012551,BaBrCl,4.787629,3,4.0
mp-24721,RbH,3.88923889,3,3.0
mp-19091,CrO,0.0,3,0.0
mp-7548,BaSe3,1.910985999999999,3,1.0
mp-10924,Mg(Co3P2)2,0.0,3,0.0
mp-4001,BaTaS3,0.0,3,0.0
mp-3336,LaGaO3,4.674165,3,4.0
mp-768310,LaBiO3,3.813539,3,3.0
mp-13076,IrN2,0.0,3,0.0
mp-19449,NaVCdO4,4.360002,3,4.0
mp-558111,Rb2MnF6,5.159802,3,5.0
mp-640345,Cs2MnFe(CN)6,0.0,3,0.0
mp-2434,SrTl,0.0,3,0.0
mp-755169,Tl6S,0.0,3,0.0
mp-971632,GaP,0.709160999999999,3,0.0
mp-754198,Ba(LaI4)2,3.361671,3,3.0
mp-9227,Ti3Se4,0.0,3,0.0
mp-984356,CsIrO3,0.0,3,0.0
mp-755856,Mg2SnO4,4.061169,3,4.0
mp-769756,Co(BiO3)2,0.0,3,0.0
mp-5431,BaTeO3,3.8157289999999993,3,3.0
mp-1008826,OsN2,0.0,3,0.0
mp-755457,Li2Fe2S3,0.0,3,0.0
mp-7461,Hg2SO4,3.011387,3,3.0
mp-11250,Mg2Au,0.0,3,0.0
mp-1006887,CdC,0.0,3,0.0
mp-1009770,RuN,0.0,3,0.0
mp-755924,Y2CuO4,0.0,3,0.0
mp-775175,LiVFeO4,1.847262,3,1.0
mp-9549,ScFeGe,0.0,3,0.0
mp-867242,Sc2ZnGa,0.0,3,0.0
mp-560385,KRb2CoF6,0.0,3,0.0
mp-772290,LiAgO,2.42712,3,2.0
mp-28019,NbCrSe5,0.0,3,0.0
mp-867197,LiGaNi2,0.0,3,0.0
mp-1008702,Ti2In,0.0,3,0.0
mp-675,ZrW2,0.0,3,0.0
mp-24473,BePH4NO4,6.964444049999999,3,6.0
mp-4247,NaZnSb,0.132092,3,0.0
mp-675692,LiTi2O4,0.0,3,0.0
mp-28766,K2TiS3,2.192832,3,2.0
mp-7760,AlSn,0.0,3,0.0
mp-7226,V3Ni,0.0,3,0.0
mp-89,Cr,0.0,3,0.0
mp-980948,SrCaIn2,0.0,3,0.0
mp-12675,MnAu,0.0,3,0.0
mp-720260,MgPHO9,0.09598,3,0.0
mp-8753,K4HgP2,1.568441,3,1.0
mp-755266,Li4Ti3O8,3.444151,3,3.0
mp-11019,GaCuO2,2.1993,3,2.0
mp-1243,Ga2O3,3.70103,3,3.0
mp-542909,Mn,0.0,3,0.0
mp-755287,Ca3CdO4,3.787636,3,3.0
mp-27227,LiAg3O2,1.753890999999999,3,1.0
mp-774702,Li3BiO4,2.456327,3,2.0
mp-27178,HgPS3,2.630099,3,2.0
mp-756646,SrLu2O4,4.486555,3,4.0
mp-754326,NaAgO2,1.997461,3,1.0
mp-20012,InSb,0.1267283,3,0.0
mp-18793,LiCrO2,4.132604000000001,3,4.0
mp-776344,V2O5,3.926551,3,3.0
mp-758044,Li5Ti8O16,0.0,3,0.0
mp-23324,BiSBr,2.583909,3,2.0
mp-972941,NaBi3,0.0,3,0.0
mp-502,As4S5,2.830422,3,2.0
mp-631,TiC,0.0,3,0.0
mp-767330,Mn3(OF)2,1.931155,3,1.0
mp-11281,Be2V,0.0,3,0.0
mp-32641,LiS,0.0,3,0.0
mp-1455,MnS2,1.126653,3,1.0
mp-557752,CsHSO4,7.068699,3,7.0
mp-504667,RbIn(WO4)2,5.736264999999999,3,5.0
mp-32905,Cu8O7,0.0,3,0.0
mp-10846,NiAsSe,0.0,3,0.0
mp-2542,BeO,9.309849,3,7.0
mp-28862,Y6RuI10,0.6066039999999999,3,0.0
mp-7770,Sr(ZnAs)2,0.794824,3,0.0
mp-19388,BaNi2(AsO4)2,3.990288,3,3.0
mp-769702,LiMn4O8,1.477752,3,1.0
mp-774411,Li2VO2,2.913691,3,2.0
mp-15801,Zr3PO2,0.0,3,0.0
mp-41795,LiAlPO4F,7.9720537,3,7.0
mp-9692,K2GeSe3,2.5567789999999992,3,2.0
mp-23697,K3AlH6,2.804202,3,2.0
mp-12105,RbO2,0.0,3,0.0
mp-560129,Na3La2(BO3)3,5.209814,3,5.0
mp-7249,Ba3Nb2ZnO9,4.184788,3,4.0
mp-973534,FeRe,0.0,3,0.0
mp-2001,LaTl3,0.0,3,0.0
mp-972828,Cu3Si,0.0,3,0.0
mp-985582,Li6PS5I,3.14234,3,3.0
mp-754845,La3Ti2N3O4,1.789264,3,1.0
mp-541772,Bi4RuBr2,1.35021,3,1.0
mp-12990,Ti2AlC,0.0,3,0.0
mp-25582,MgMoH2O5,5.346605,3,5.0
mp-374,CrB2,0.0,3,0.0
mp-867271,Be2CoNi,0.0,3,0.0
mp-5427,Mg2P2O7,7.113448999999999,3,7.0
mp-1055,CdSe,0.0,3,0.0
mp-4612,TiCo2Ge,0.0,3,0.0
mp-3165,RbMnSb,0.689808,3,0.0
mp-7139,N2O,4.467259,3,4.0
mp-35659,HgPbF6,2.352055,3,2.0
mp-767097,LiVSiO4,3.644479999999999,3,3.0
mp-7142,OsC,0.0,3,0.0
mp-19789,Mn(BW)2,0.0,3,0.0
mp-973456,Lu2TcAu,0.0,3,0.0
mp-253,ScCo2,0.0,3,0.0
mp-1519,CaTe,2.53514394,3,2.0
mp-504104,LiNiPO4F,0.70221257,3,0.0
mp-11515,NbRh,0.0,3,0.0
mp-772689,Li2Fe3CuO8,0.0,3,0.0
mp-13688,Ge2Mo,0.0,3,0.0
mp-900,RhSe,0.0,3,0.0
mp-12779,CdTe,1.29214301,3,1.0
mp-16490,Lu2Al3Co,0.0,3,0.0
mp-899,InRh,0.0,3,0.0
mp-10927,SrC2(SN)2,4.9164970000000014,3,4.0
mp-950217,BiI4,1.357346,3,1.0
mp-769922,V2SiO4,1.205801999999999,3,1.0
mp-972793,Si2B2O5,0.0,3,0.0
mp-9693,K2SnSe3,2.411729,3,2.0
mp-943,Co3S4,0.0,3,0.0
mp-977204,NaTl2Sb,0.0,3,0.0
mp-754516,LiNiP,0.0,3,0.0
mp-2653,BN,6.83115472,3,6.0
mp-867841,GaTc,0.0,3,0.0
mp-25014,MnGeO3,2.717197,3,2.0
mp-36262,BrO2F,4.209174,3,4.0
mp-5033,Tl2SiF6,6.153612,3,6.0
mp-755478,CdBiO3,1.453428999999999,3,1.0
mp-11271,BeMo3,0.0,3,0.0
mp-766941,Li4VF8,3.081334,3,3.0
mp-5046,BeSO4,8.65488,3,7.0
mp-1009006,LiCdAs,0.0,3,0.0
mp-19359,NaFeO2,2.621159,3,2.0
mp-13447,Zn13Rh,0.0,3,0.0
mp-777546,NaSnO,0.0,3,0.0
mp-1009128,MnN,0.0,3,0.0
mp-2478,NbSi2,0.0,3,0.0
mp-758089,Li2Ti3O6,0.0,3,0.0
mp-775530,Li2Ti3FeO8,0.0,3,0.0
mp-3536,MgAl2O4,6.781497,3,6.0
mp-3161,LiAlSi,0.536987,3,0.0
mp-25581,La2MoO6,3.688524,3,3.0
mp-1747,K2Te,2.8434718,3,2.0
mp-20042,TlInS2,0.893987,3,0.0
mp-771472,Mn4CuO8,0.0,3,0.0
mp-755902,Lu(HO)3,5.306454,3,5.0
mp-770616,Li2Cr3BiO8,0.464514,3,0.0
mp-631392,SrHfRe2,0.0,3,0.0
mp-2350,LaS,0.0,3,0.0
mp-755634,Y2HgO4,2.494703999999999,3,2.0
mp-560037,Rb2NaBiF6,6.142846,3,6.0
mp-753709,BaCaI4,4.156937,3,4.0
mp-7350,Li(YSi)2,0.0,3,0.0
mp-775241,Li2MnCuO4,0.0,3,0.0
mp-34371,AgSbS2,0.0,3,0.0
mp-24424,BaHBr,4.217978,3,4.0
mp-476,Ge3N4,2.860293,3,2.0
mp-754262,Zn2As2O7,3.399122,3,3.0
mp-755333,HgO2,1.7759903499999992,3,1.0
mp-972981,K,0.0,3,0.0
mp-19456,AlV2O4,0.0,3,0.0
mp-775528,Na2MnO2,1.283744,3,1.0
mp-545346,LiGaAs2O7,4.139588,3,4.0
mp-1346,B6O,2.849441,3,2.0
mp-7435,KCuSe,1.23708,3,1.0
mp-11021,GaAuO2,0.649668,3,0.0
mp-5584,Ga(MoSe2)4,0.159236,3,0.0
mp-1014,ZrMn2,0.0,3,0.0
mp-10521,Y(AlGe)2,0.0,3,0.0
mp-769655,Mg2CoO4,2.202101,3,2.0
mp-32338,LiNiP2O7,0.4280569999999999,3,0.0
mp-755293,Sr4Sb2O,1.800441999999999,3,1.0
mp-557158,CrMoF6,2.865283,3,2.0
mp-31220,AlSiTe3,1.998409,3,2.0
mp-1009582,NiC,0.0,3,0.0
mp-722515,NaCu2H2(SeO5)2,0.048526,3,0.0
mp-28339,CaPPt,0.190309999999999,3,0.0
mp-42227,Cs2ZrTlOF5,5.369572,3,5.0
mp-42054,BaLaTaZnO6,4.709583999999999,3,4.0
mp-552169,AgClO2,1.817749,3,1.0
mp-984518,Ga3Cu,0.0,3,0.0
mp-973396,KBeO3,0.0,3,0.0
mp-31664,LiCrPO4,2.351818,3,2.0
mp-7755,Se,0.0,3,0.0
mp-752942,LiTi2O4,0.648899,3,0.0
mp-769696,Li2FeBO4,3.932475,3,3.0
mp-2564,SrMg,0.0,3,0.0
mp-15650,AsRu,0.0,3,0.0
mp-26446,Sn4(PO4)3,0.032697359999999,3,0.0
mp-754628,WN2,1.6423329999999992,3,1.0
mp-31235,BaNaBi,0.930261999999999,3,0.0
mp-10037,AlCo3C,0.0,3,0.0
mp-1008753,Ti2Al,0.0,3,0.0
mp-6972,YCuO2,4.26655605,3,4.0
mp-766393,Li7Ti11O24,0.0,3,0.0
mp-1912,ZnAg,0.0,3,0.0
mp-973557,FeAu3,0.0,3,0.0
mp-558,YMn2,0.0,3,0.0
mp-1884,Ca5Ge3,0.0,3,0.0
mp-10040,AlPt3C,0.0,3,0.0
mp-11345,ZrP,0.0,3,0.0
mp-557559,S,3.557941,3,3.0
mp-971633,NaFeO2,2.488766,3,2.0
mp-15794,LiYSe2,2.347960999999999,3,2.0
mp-11873,TlAsPd5,0.0,3,0.0
mp-331,ScAl,0.0,3,0.0
mp-5491,MnAlAu2,0.0,3,0.0
mp-958,Cr3Rh,0.0,3,0.0
mp-10525,NaLi2N,3.235845999999999,3,3.0
mp-976953,Ni3Te,0.0,3,0.0
mp-19455,MnMoO4,2.087625,3,2.0
mp-778409,LiVF4,3.108152999999999,3,3.0
mp-3555,LaSiIr,0.0,3,0.0
mp-40802,BaSrLaBiO6,3.36561,3,3.0
mp-31728,LiCrPO4,3.62477196,3,3.0
mp-9732,BaNaP,1.54939,3,1.0
mp-19363,HgMoO4,3.490025,3,3.0
mp-13630,Rb3NaBe2F8,8.574171,3,7.0
mp-973958,KRuO3,0.0,3,0.0
mp-1591,Al4C3,2.163932,3,2.0
mp-15788,LiYS2,2.884542,3,2.0
mp-23263,LaBr3,4.56815,3,4.0
mp-755243,Li5CuSO2,3.631258,3,3.0
mp-1425,TiCr2,0.0,3,0.0
mp-559634,Ni3(BiS)2,0.0,3,0.0
mp-9062,RbS,2.608074,3,2.0
mp-631502,CrNi2Hg,0.0,3,0.0
mp-745173,Na3Cd4P6H10(ClO8)3,0.23501639,3,0.0
mp-752753,SbO2F,2.491057,3,2.0
mp-560030,CaF2,8.205148999999999,3,7.0
mp-33615,Ba(LaS2)2,2.928074999999999,3,2.0
mp-1008523,BC2N,2.802094,3,2.0
mp-7473,LiCu2Si,0.0,3,0.0
mp-10488,Cs2Ti(AgS2)2,2.476206,3,2.0
mp-11557,ScRe2,0.0,3,0.0
mp-14222,TlGaO2,3.107176,3,3.0
mp-16336,Zr2Fe3Si,0.0,3,0.0
mp-1534,YS,0.0,3,0.0
mp-1009769,RuN,0.0,3,0.0
mp-15953,P2Rh,0.816454,3,0.0
mp-19044,Na2FeO4,2.675475999999999,3,2.0
mp-10760,MgSe,2.581415,3,2.0
mp-755342,LuGaO3,3.578652,3,3.0
mp-35714,La5TlS8,2.210982,3,2.0
mp-714960,VO2,1.111279,3,1.0
mp-978009,HgOs,0.0,3,0.0
mp-3886,Zr2AlC,0.0,3,0.0
mp-27230,As2SO6,5.772589999999999,3,5.0
mp-28395,B6P,3.277464,3,3.0
mp-753656,SbOF,3.882473,3,3.0
mp-1009548,PdN,0.0,3,0.0
mp-4962,CoSbS,0.379706,3,0.0
mp-556228,Na5Ca4P4O16F,6.543513799999999,3,6.0
mp-769937,MnCrO4,1.761591,3,1.0
mp-866894,CaSnS3,0.0,3,0.0
mp-2027,HfCo,0.0,3,0.0
mp-10748,TaCu3S4,2.953567999999999,3,2.0
mp-2795,ZrC,0.0,3,0.0
mp-1008998,LaS,0.0,3,0.0
mp-19328,NaWO3,0.0,3,0.0
mp-2031,Be2Cu,0.0,3,0.0
mp-1637,Re2P,0.0,3,0.0
mp-6879,Ba2CaCu2HgO6,0.0,3,0.0
mp-1013526,VS2,0.58865286,3,0.0
mp-1086,TaC,0.0,3,0.0
mp-4266,KAsF6,6.9814880000000015,3,6.0
mp-10092,KCu4Se3,0.0,3,0.0
mp-12674,MnAu,0.0,3,0.0
mp-1009837,TcC,0.0,3,0.0
mp-971836,Zn2NiIr,0.0,3,0.0
mp-7439,K3Cu3P2,2.233028,3,2.0
mp-4527,Li8SnO6,5.306983,3,5.0
mp-713,KAs,1.214108,3,1.0
mp-977382,Ta2VRu,0.0,3,0.0
mp-978288,MgNi,0.0,3,0.0
mp-190,ReO3,0.0,3,0.0
mp-27330,La3(OsO5)2,0.62063,3,0.0
mp-982779,NbTe,0.0,3,0.0
mp-18986,Ba2MgWO6,4.154911,3,4.0
mp-25032,Mn2GeO4,1.883686,3,1.0
mp-4515,Ag3SbS3,1.707274,3,1.0
mp-555850,LuSF,3.477897,3,3.0
mp-19303,Cr2NiO4,0.0,3,0.0
mp-4497,Si2N2O,6.304095,3,6.0
mp-12360,AgSbTe2,0.0,3,0.0
mp-11533,ZrZnNi4,0.0,3,0.0
mp-1008805,ReC2,0.0,3,0.0
mp-14628,ZnSnO3,2.719945999999999,3,2.0
mp-11272,Be2Nb3,0.0,3,0.0
mp-778023,LiMnCo3O8,0.0,3,0.0
mp-9479,Mg(AlSe2)2,1.896588,3,1.0
mp-971901,ZnPb3,0.0,3,0.0
mp-23224,BiTe,0.0,3,0.0
mp-11620,ZnNi3Sb2,0.0,3,0.0
mp-976291,LiAlH4,4.9929830000000015,3,4.0
mp-867812,LiAlNi2,0.0,3,0.0
mp-773760,Fe5(OF2)4,1.195374,3,1.0
mp-23949,RbCaH3,4.4386969999999994,3,4.0
mp-1274,CoS,0.0,3,0.0
mp-27,Si,0.0,3,0.0
mp-978854,Sr(GaH)2,0.963699,3,0.0
mp-3925,Co2CuS4,0.0,3,0.0
mp-556197,FeF3,3.785403,3,3.0
mp-13898,Cs2NaInF6,7.210315,3,7.0
mp-959,LaAl3,0.0,3,0.0
mp-891,TaNi3,0.0,3,0.0
mp-975382,RbCaO3,0.0,3,0.0
mp-10014,TaS2,0.0,3,0.0
mp-36577,Sr(AsS2)2,2.438122,3,2.0
mp-2797,YCu5,0.0,3,0.0
mp-776136,Li2VCrO4,2.188752,3,2.0
mp-18937,V2O3,1.134202999999999,3,1.0
mp-31584,Na3CoO3,3.188251,3,3.0
mp-542980,FeHO2,2.597668,3,2.0
mp-1822,TiAs,0.0,3,0.0
mp-617,PtO2,3.06873786,3,3.0
mp-28317,NaCu5S3,0.4570639999999999,3,0.0
mp-13138,Cu3Sn,0.0,3,0.0
mp-12777,AlCu3,0.0,3,0.0
mp-9,Y,0.0,3,0.0
mp-13363,SiPt3,0.0,3,0.0
mp-13178,AlN,4.501562,3,4.0
mp-974411,Re3Tc,0.0,3,0.0
mp-32554,Ta2I5,0.394876,3,0.0
mp-25068,Na2MoO4,5.3973889999999995,3,5.0
mp-2716,TiNi,0.0,3,0.0
mp-962063,LaMgTl,0.0,3,0.0
mp-7219,Na2ZrSe3,2.249599,3,2.0
mp-19419,LiFeO2,2.193572999999999,3,2.0
mp-10208,NiMoP2,0.0,3,0.0
mp-974425,Re3Si,0.0,3,0.0
mp-767980,Li3Fe3NiO8,0.6291789999999999,3,0.0
mp-769794,Li2CrO3,3.110155,3,3.0
mp-541912,ZrBrN,2.366482,3,2.0
mp-9820,CsAsF6,7.235751,3,7.0
mp-6560,KSO2F,5.518165,3,5.0
mp-10852,La(BC)2,0.0,3,0.0
mp-16491,SrAl9Co2,0.0,3,0.0
mp-985297,Ag3Rh,0.0,3,0.0
mp-1009832,TaC,0.0,3,0.0
mp-771484,VCoO4,1.726316,3,1.0
mp-11644,Li2Ca,0.0,3,0.0
mp-1340,Ga2Se3,1.690813,3,1.0
mp-771740,Mn3TeO8,0.0,3,0.0
mp-18939,LiCo(CO)4,5.368479,3,5.0
mp-15776,Zn(GaSe2)2,2.106867,3,2.0
mp-3779,CrSiTe3,0.94245,3,0.0
mp-13116,NiN,0.0,3,0.0
mp-769865,VCr2O4,0.0,3,0.0
mp-16764,RbYTe2,2.286209,3,2.0
mp-2480,OsSe2,0.407800999999999,3,0.0
mp-7206,TcAgO4,2.897615,3,2.0
mp-20233,CaMnSn,0.0,3,0.0
mp-9127,Ba(SbO3)2,4.019744,3,4.0
mp-1009752,ScSi,0.0,3,0.0
mp-892,ScPt,0.0,3,0.0
mp-754519,LiNb(TeO4)3,2.794544,3,2.0
mp-19322,BaMoO3,0.0,3,0.0
mp-775622,Li3MnCo3O8,1.534349,3,1.0
mp-1008632,V2C,0.0,3,0.0
mp-27421,RbBiF6,4.404589,3,4.0
mp-34263,Mn2TcO4,0.0,3,0.0
mp-12515,LaZnSbO,0.76112,3,0.0
mp-10417,KSbO2,3.567711999999999,3,3.0
mp-541226,CsBrF6,5.190917,3,5.0
mp-769772,Li2CrO3,1.766722,3,1.0
mp-559808,Cs3PO4,5.02003906,3,5.0
mp-754211,SrLa2O4,4.9159880000000005,3,4.0
mp-754250,NaLuO2,4.975378999999999,3,4.0
mp-753497,Li3TiS3,0.0,3,0.0
mp-974820,Rb3Tc,0.0,3,0.0
mp-770603,Li5CrO5,2.459765,3,2.0
mp-19403,Ba2CaMoO6,3.273646,3,3.0
mp-754801,Li3Ti6O13,0.0,3,0.0
mp-13055,Ba2LaTaO6,5.005827,3,5.0
mp-753983,In2HgO4,1.132377,3,1.0
mp-12067,MnAl,0.0,3,0.0
mp-977123,NaTiO3,0.0,3,0.0
mp-358,HgTe,1.056642,3,1.0
mp-20210,Ag2PbO2,2.602553,3,2.0
mp-1008488,BiPd,0.0,3,0.0
mp-976409,K3Nb,0.0,3,0.0
mp-559001,CrFe(BiO3)2,2.649137999999999,3,2.0
mp-13109,SrHfO3,5.743132999999999,3,5.0
mp-556376,SiO2,4.493177,3,4.0
mp-549490,KNb4O5F,0.0,3,0.0
mp-757176,BaYF5,8.003909,3,7.0
mp-48,C,0.0,3,0.0
mp-34240,NaZnAs,0.36759922,3,0.0
mp-676437,CoPS3,1.56809,3,1.0
mp-983584,Al3Tl,0.0,3,0.0
mp-23164,Bi2Se3,1.30781519,3,1.0
mp-560806,Zn2In2S5,0.3832129999999999,3,0.0
mp-776791,LiFeF4,4.880265,3,4.0
mp-429,ZnNi,0.0,3,0.0
mp-10904,AlPt,0.0,3,0.0
mp-10969,CdCN2,3.44694746,3,3.0
mp-974799,Rb3Sr,0.0,3,0.0
mp-11304,Li2CdPb,0.0,3,0.0
mp-557028,Sr2LaTa3O11,4.524814,3,4.0
mp-972784,SiTc3,0.0,3,0.0
mp-258,ZrV2,0.0,3,0.0
mp-766949,Li3VF8,2.840165,3,2.0
mp-36381,Sn(PS3)2,1.922685,3,1.0
mp-12612,Ba3Ag2,0.0,3,0.0
mp-912,LaPt2,0.0,3,0.0
mp-19803,CdIn2O4,1.983181,3,1.0
mp-3315,CaPd3O4,0.108029,3,0.0
mp-867270,Be2CoPt,0.0,3,0.0
mp-10335,Ba2CuTeO6,1.42696,3,1.0
mp-9374,MnMoN2,0.0,3,0.0
mp-4223,Na3PO4,5.94061071,3,5.0
mp-7002,NaTiO2,0.0,3,0.0
mp-624,B6As,3.452613,3,3.0
mp-23758,KNa(BH4)2,7.629464,3,7.0
mp-545387,K4CO4,3.83648,3,3.0
mp-10446,Sc6NiTe2,0.0,3,0.0
mp-25546,Mn(HO)2,2.792827,3,2.0
mp-38725,NaBH4,7.798689,3,7.0
mp-8780,Cr2N,0.0,3,0.0
mp-2699,CaSi2,0.0,3,0.0
mp-559479,Co3C2(SeO5)2,3.451146,3,3.0
mp-1821,WSe2,1.917704,3,1.0
mp-1009008,LaTe,0.0,3,0.0
mp-33997,TaO2F,3.527391,3,3.0
mp-867916,ScGaIr2,0.0,3,0.0
mp-714880,VO2,1.76097,3,1.0
mp-32425,LiVPO4,3.74876587,3,3.0
mp-15322,ScCuSi,0.0,3,0.0
mp-560460,AgCN3O2,4.151563,3,4.0
mp-973053,ScH3,0.0,3,0.0
mp-754701,CaTiO3,5.320967,3,5.0
mp-766916,Li2VF7,2.130391,3,2.0
mp-985440,CrGa3P4,0.0,3,0.0
mp-778022,Na3VO3,1.249801,3,1.0
mp-981934,LaBeO3,0.0,3,0.0
mp-1009488,NiN,0.0,3,0.0
mp-7223,Ca3AsN,1.500392999999999,3,1.0
mp-1728,LuRh2,0.0,3,0.0
mp-714944,VO2,1.782946,3,1.0
mp-9289,ZrSnTe,0.0,3,0.0
mp-12695,CaMg2Ni9,0.0,3,0.0
mp-27544,Cs3Bi2Br9,3.043868,3,3.0
mp-754503,ZrBrO,0.0,3,0.0
mp-23306,CuI,0.814352,3,0.0
mp-979288,Ta2NbRh,0.0,3,0.0
mp-16648,LiSn4Rh,0.0,3,0.0
mp-12525,Sr2LiReO6,2.984479,3,2.0
mp-985439,BaPAu,0.0,3,0.0
mp-767409,Li5SbS,1.528533,3,1.0
mp-976804,NiAgTe2,0.0,3,0.0
mp-774415,Li2Cr3FeO8,0.0,3,0.0
mp-3679,NiSbS,0.0,3,0.0
mp-10322,BaHfN2,2.369363,3,2.0
mp-2857,ScN,0.93669572,3,0.0
mp-10179,LiMgSbPd,0.0,3,0.0
