mpid,formula,BG,FE,e_hull
mp-27743,BiF5,1.813799999999999,-2.1471256076583334,0.0
mp-555965,Li2ZnSn3O8,1.9407,-2.147117817142857,0.0
mp-780745,Co3OF5,1.172599999999999,-2.1471102858,0.033940385416666
mp-10933,Nd2TeS2,1.5852,-2.147074950625001,0.0
mp-3277,BAsO4,4.2615,-2.147066934444444,0.0
mp-770067,Li2CrCSO7,2.2892,-2.147015392526042,0.0973726157780987
mp-753539,SbOF,3.354,-2.146972081646666,0.0714902218750026
mp-779200,Li4Nb2Cr3Ni3O16,0.0,-2.1468539942857143,0.0351834336457992
mp-22964,PbClF,3.4652,-2.1468155331500003,0.0
mp-15739,BaZn2(AsO4)2,2.9793,-2.146660038846153,0.0
mp-9362,RbPrS2,2.2686,-2.146645129531251,0.0
mp-776229,Ti2N2O,1.0034,-2.1466302416186664,0.0537318152620009
mp-780332,Li2VP4(HO2)8,2.726299999999999,-2.146542821978741,0.0532769390198524
mp-775092,Li4Cr3Sn3(SbO8)2,0.0,-2.146400305535714,0.0594006404464284
mp-764764,Li7Mn5O12,0.6299,-2.1463828112416663,0.0256801358333334
mp-770484,LiMn2(SO4)3,0.281,-2.146382062172638,0.0005734506249925
mp-505200,CoCuP2O7,0.060300000000000006,-2.146321492267316,0.0151849318181822
mp-643655,LiAl2H6ClO6,5.1531,-2.1462734629675,0.0
mp-561936,RbIn(MoO4)2,3.7308,-2.1461218370833337,0.0066367637499959
mp-541644,CaMn7O12,0.0,-2.1460787945860007,0.0165229647499938
mp-770715,Ga2WO6,2.8695999999999993,-2.145871831111112,0.0919087919444372
mp-690516,Sr2Co2O5,0.6818999999999991,-2.145845099583334,0.0540223288888874
mp-23398,BClF6,3.303099999999999,-2.1457821446333334,0.0
mp-764646,Mn2CrNi3(PO4)6,0.0,-2.145752849180318,0.0847947646093718
mp-767209,Li8Nb(FeO4)3,0.007599999999999001,-2.1457445552083327,0.0946073210416633
mp-767047,Li2Mn4O7F,0.0,-2.1457429627699987,0.0694108786862317
mp-546898,Sr2Cu(BrO)2,0.0,-2.1457170417857148,0.0
mp-6115,K2Zn2(SO4)3,4.3495,-2.1456441590625013,0.0108892127631587
mp-770037,LiMnSnO4,1.0382,-2.1455867444228565,0.0012798347321263
mp-560246,LiUP(H4O5)2,2.5244,-2.1454424185502496,0.0
mp-768740,Li2Bi5B3O13,2.138,-2.14543997201087,0.0375554239492714
mp-762803,MnV4O12,1.3822,-2.1452762409388235,0.069297165441176
mp-632812,KH4F5,7.439,-2.1452407685429997,0.0207189620000001
mp-776361,Ti2N2O,0.9390000000000001,-2.1451015708686656,0.0552604860120009
mp-770039,Li4Cr3NiO8,0.0,-2.1450542675,0.0152794318750002
mp-773736,Co3OF5,0.6702,-2.144926334688888,0.0361243365277772
mp-21106,LaYbS3,0.0,-2.144867358937501,0.2744293439999978
mp-24004,Zn2PHO5,3.0356,-2.144826413662804,0.010831532638889
mp-19262,Cr2CdO4,2.4764999999999993,-2.144706267857144,0.0
mp-542622,P4O7,4.1519,-2.144557269420996,0.0452186752532464
mp-971724,Ti2Si2O5,0.0,-2.1444475021759253,0.8342990561904786
mp-773310,V2CoO6,2.0888,-2.1444092086111115,0.0
mp-772692,Li2MnBAsO7,0.769099999999999,-2.144359512198056,0.0802935897321441
mp-761622,Li7Fe7SiO16,1.954699999999999,-2.1443517003225807,0.0604001232258131
mp-567106,KIn(WO4)2,4.315799999999999,-2.1442704595833333,0.0623173147222022
mp-650524,Sb3S2XeN(O2F9)2,1.6944000000000001,-2.1442003214456897,0.1272697348748286
mp-25719,Ba3NiRu2O9,0.19279999999999903,-2.14411305875,0.0
mp-19449,NaVCdO4,3.0267,-2.144066867142858,0.0
mp-849331,Ti2N2O,1.033799999999999,-2.144020997868666,0.0563410590120003
mp-558754,Sb4OsC6(O3F11)2,4.434,-2.144011308684103,0.0831614334294856
mp-762048,Li3V(CO3)3,2.9532,-2.1440027436718747,0.0475947065624815
mp-13567,CeS2,0.0,-2.143947347708334,0.0099987683333351
mp-775820,Ti2N2O,0.9737,-2.1438773438686667,0.0564847130120007
mp-756519,Li(ReO3)4,0.0,-2.143825863823529,0.0308424849019619
mp-4264,K2S2O5,3.1804,-2.14379543548611,0.0564093411594193
mp-752475,Rb2Ga2Ge3O10,2.1164,-2.143759948088235,0.0504798427614359
mp-561619,CsLuS2,2.1704,-2.1437216645312502,0.0008444362500004
mp-705900,Hf3Tl10Mo12PbO48,2.8319,-2.1437095516891893,0.0
mp-7941,Li6TeO6,2.798,-2.143554905192308,0.0
mp-775829,Ti2N2O,1.059899999999999,-2.143505500118666,0.0568565567620016
mp-778332,Na5Cr2P(CO4)4,0.12509999999999902,-2.143453192431973,0.0559882955803647
mp-761752,LiVCoO4,1.9367,-2.143341487857142,0.0124859897619087
mp-782641,Na4V2P(CO4)4,0.0,-2.1432507917813046,0.080686069259217
mp-15740,SrZn2(AsO4)2,2.8662,-2.1432466034615385,0.0
mp-772863,Na2Ge2O5,3.0053,-2.143213668472222,0.0208132025396832
mp-772842,Na2Ge2O5,2.8030999999999993,-2.143203946249999,0.020822924761906
mp-775821,Ti2N2O,0.9763000000000001,-2.142962988118664,0.0573990687620025
mp-777120,Na5Cr2P(CO4)4,0.040799999999999004,-2.1429589751105445,0.0564825129017929
mp-25700,Ca2MnAs2(H2O5)2,2.494999999999999,-2.1429392425231586,0.0
mp-771789,TiMn3O8,1.4361,-2.1429040249622227,0.0947304616666713
mp-850481,CoPO4,1.1587,-2.14284710968254,0.0
mp-762894,Li7Cr2O8,0.5022,-2.1427825211764704,0.0518159732352918
mp-766919,Li8MnCr3O12,0.8085999999999991,-2.1427259348316663,0.0992400883333335
mp-20594,CeS2,0.0,-2.142703663541667,0.0112424525000021
mp-1021507,Ba2Y(CuO2)3,0.0,-2.1426939241666667,0.1069054369791739
mp-763318,LiCo2(BO3)2,0.8924000000000001,-2.142662830075757,0.0960382715056953
mp-558571,Sc2Te5O13,2.9509,-2.1426063710625,0.0
mp-766752,Li7Fe7SiO16,1.438,-2.1425944070967744,0.0621574164516198
mp-8709,KIn(GeO3)2,2.3073,-2.14256764075,0.0085027543999975
mp-690551,Li4Mo3O8,1.822,-2.1424700766666667,0.058740175000004
mp-770525,Na6Mn2C4SO16,3.8957,-2.1424391957235347,0.0
mp-771915,Li3Mn3WO8,0.0,-2.142400474192,0.0838966759166552
mp-780493,Li8CrO6,2.1344,-2.1423561961666664,0.004835206
mp-761108,BiOF,2.378599999999999,-2.1423519599800005,0.1002211108333321
mp-777420,Fe2Ni3Sb(PO4)6,0.0,-2.1423196823214283,0.08690365189236
mp-776278,Ti2N2O,0.9256000000000001,-2.1422847053686667,0.0580773515120007
mp-559090,VBiO4,2.528,-2.1422705995833327,0.0214379354166673
mp-19158,Mn3WO6,2.0382,-2.142264202038,0.0
mp-775167,FeCu(PO4)2,0.0,-2.1421120880158733,0.0373619616406237
mp-776690,Mn3(O2F)2,0.0,-2.1421072855844434,0.0607158216666707
mp-672986,SnPO4,0.0,-2.14197827968254,0.2847116364582876
mp-696656,BH4O2F3,7.0555,-2.1418932209716672,0.0
mp-1003320,CaMn4O8,0.3224,-2.141887125103077,0.0573078551442307
mp-33436,Tl(WO3)6,0.0,-2.1418489351000005,0.0
mp-772769,Na2Ge2O5,3.1185,-2.1418384401388884,0.0221884308730171
mp-1016145,CaMn3O6,0.0,-2.1417679290379987,0.155412807874983
mp-773181,Cr3WO8,0.404199999999999,-2.141654306249999,0.0950058658333237
mp-32711,SrBr2,4.299799999999999,-2.141599059666667,0.0139232295
mp-868647,Li2VFeO4,0.0,-2.141465948125,0.1548581940624878
mp-765654,Na2Li4Mn2C4SO16,3.8861,-2.14139122055112,0.0545588110344832
mp-28068,LiDy2Cl5,0.14850000000000002,-2.141369317454167,0.1842826523611104
mp-775655,Li4Mn3Cr2Sn3O16,0.19809999999999903,-2.1413654674242864,0.0617892489285871
mp-642661,BaH2Cl2O,5.05,-2.1413080637516675,0.0308559958333329
mp-541722,CsBa2Br5,4.3948,-2.14124592,0.0
mp-764569,Mn3(O2F)2,0.0,-2.1410751550288887,0.0617479522222259
mp-775803,Ti2N2O,0.9375999999999991,-2.1410343641186658,0.0593276927620003
mp-771965,Sb2P4H3O16,0.0,-2.1409926355296376,0.0828846318500016
mp-770069,Li4CrFe(WO6)2,0.7415,-2.1409687022500004,0.0775221709861284
mp-558403,P2Pb(XeF6)3,2.4778000000000002,-2.140947849067103,0.0
mp-755021,ReO3,0.0,-2.1407521851041684,0.013966070833332
mp-764156,Mn3(O2F)2,0.0,-2.1406521483622223,0.0621709588888919
mp-758192,LiCuPO4,0.129199999999999,-2.140599499013605,0.106612536785728
mp-776334,Ti2N2O,0.9614,-2.140491013118667,0.0598710437619995
mp-757777,LiSiBi3O7,2.9754,-2.140471543645834,0.0416700451041682
mp-850084,Co3OF5,0.9136000000000001,-2.1404554974666663,0.0405951737499998
mp-772402,Li4Mn5Cr3O16,0.0,-2.140412767314285,0.032409717959192
mp-555612,Sb4IrC5ClO5F22,2.935699999999999,-2.1404103502155265,0.1075088136293906
mp-19478,VAg2(PO4)2,2.0121,-2.1403865520146512,0.0
mp-9081,CsNdS2,2.1496,-2.1403126989062504,0.0
mp-639138,EuSeClO3,0.0,-2.1401472859339585,0.0
mp-766782,Li4Nb2Fe3Sb3O16,0.599599999999999,-2.1400036312500013,0.152070619892866
mp-770353,LiCr2(SO4)3,0.0,-2.1400019878993057,0.0529231926338553
mp-37307,Na(WO3)2,0.002399999999999,-2.139913411388889,0.0531255205050626
mp-766929,Sn4P2O9,2.2198,-2.139909647496032,0.0873106759166644
mp-763287,Co3OF5,1.1396,-2.139873198022221,0.0411774731944447
mp-19361,Cr2(SO4)3,2.6831,-2.139837240128678,0.0
mp-770616,Li2Cr3BiO8,0.0,-2.1398085746428563,0.020859517817465
mp-542449,Sc5Cl8,0.0,-2.1397660450830776,0.0
mp-771849,Li4Mn3SnO8,0.3849,-2.1397613254925,0.0288617798437504
mp-763206,Co3OF5,0.8431000000000001,-2.1397385091333327,0.0413121620833329
mp-773253,Li2MnSnO4,0.8182,-2.139465543869999,0.0394008059375004
mp-861293,Li8Ni(O2F)2,3.012,-2.1394432771586667,0.0753650749999987
mp-775079,Li2Cr3FeO8,0.0,-2.1394396764285717,0.0570369583968277
mp-972021,SrInO3,0.0,-2.13930413875,0.18901655525001
mp-780360,Na8Gd2O7,1.8545,-2.139214229485294,0.0851221974999969
mp-775290,Li4Nb2Cr3Cu3O16,0.0,-2.139199459285714,0.0523570547618925
mp-763084,Li4Nb2Fe3Co3O16,0.835,-2.1391222210714287,0.0403042169419878
mp-975505,Rb2CoP4(HO2)8,3.2758,-2.1390934110109985,0.0
mp-16531,BaLa2FeS5,0.0,-2.1390477361458347,0.0241103827777777
mp-623590,RbV2SeO7,2.0099,-2.139047493849431,0.0
mp-775453,Co3P6WO24,0.1457,-2.138890421428571,0.0581771210110311
mp-850995,Na4V2C4SO16,1.5699,-2.138771942743055,0.0
mp-765002,Li7FeO5F,0.22460000000000002,-2.1387500901742857,0.0521704746428568
mp-772693,NaVCSO7,2.0813,-2.1386133154829547,0.0476270254166646
mp-558607,K3BSb4O13,1.8698000000000001,-2.138469479900794,0.0
mp-773363,Li4Mn3WO8,0.9333,-2.1383593283049995,0.0964835659374978
mp-763138,Co3OF5,0.7751999999999991,-2.1382863185777774,0.0427643526388887
mp-773273,Li3VFe3O8,1.3331,-2.138197620666667,0.0610425926666806
mp-777606,Fe2O2F3,0.0,-2.137995713010001,0.1206818145535768
mp-772696,Cr3O4,0.9663,-2.137913974285714,0.0997765721428542
mp-770493,Li5V2Fe5O12,1.0949,-2.137893621458334,0.0218492394791454
mp-780865,Co3OF5,0.9779,-2.137808067466666,0.0432426037499995
mp-770321,Li2Mn3CrO8,0.0,-2.1377875194914284,0.0097083428571584
mp-772603,Li2VAsCO7,2.0674,-2.137716711354166,0.0406211915885457
mp-8450,Rb2Li2GeO4,3.3651,-2.1377096049999995,0.0
mp-775073,Li4Cr3Fe3(SnO8)2,0.46819999999999906,-2.1376777921428567,0.0183777221626977
mp-765404,Li2V(CO3)2,2.4204,-2.1376363247727284,0.0520721472443224
mp-19174,BaMnV2(AgO4)2,2.3708,-2.1374024236400007,0.0176543890714295
mp-868705,Na6(WO3)7,0.0,-2.1372395360661773,0.0427297110293825
mp-861694,CoPO4,1.1681,-2.13723733780754,0.0056097718749992
mp-771343,Na3TlPCO7,0.0,-2.1369820607188648,0.0501848582371708
mp-773191,Li6Cr3Sb3O16,0.5375999999999991,-2.1369603662500003,0.0796618915773663
mp-764090,Mn3(O2F)2,0.0,-2.1369257600288885,0.0658973472222195
mp-689940,CoPO4,1.1473,-2.1368984855158732,0.0059486241666668
mp-19071,Co2SiO4,0.0,-2.136855595,0.0348143985714255
mp-25173,MgPb2WO6,2.7567999999999993,-2.13670392775,0.010748437500001
mp-773184,Li2MnSnO4,0.8064,-2.1366584413700007,0.0422079084374988
mp-780106,FeNi(PO4)2,0.0,-2.1366559874603173,0.0546463837326429
mp-675410,Ba2U2O3,0.0,-2.1366154033928573,0.3556455952040824
mp-773393,Li2V2CoO6,1.142599999999999,-2.13656867659091,0.172519144469704
mp-769663,CrInO3,1.4046,-2.13652412175,0.0503970635000001
mp-770852,Li2TiNi2O5,2.0374,-2.1364346732916677,0.0173360515000027
mp-18941,Co2SiO4,1.397,-2.1364252710714284,0.0352447224999989
mp-1020666,Li4P2O7,2.8528000000000002,-2.136394626918498,0.6222641176923087
mp-31608,CoP2O7,0.0,-2.136383466994048,0.0575434636875167
mp-13819,KAgF3,0.0,-2.136356392214,0.0
mp-566762,V2Te2O7F2,2.4658,-2.136354033163846,0.0301527809283799
mp-571666,CsLi3Cl4,5.2744,-2.13612245788,0.012371704375
mp-720299,ZrCuH8(O2F3)2,0.869499999999999,-2.136112506554999,0.0
mp-650228,KIn(MoO4)2,3.6425,-2.1360646643749988,0.0
mp-772594,Li4NbFe5O12,0.53,-2.135966662954545,0.0916268697727265
mp-758886,LiCuPO4,0.0,-2.1358912327040813,0.1113208030952401
mp-686042,Zn4B2O7,1.8634000000000002,-2.1358585940064096,0.0899936092307687
mp-849216,NaCr2O4,0.0,-2.135797129285714,0.0835690338095114
mp-558387,TeOF2,4.189,-2.1357740115325,0.0
mp-624486,K2Sn(GeO3)3,2.6278,-2.135674986638889,0.0371469777222195
mp-696998,K6BiH3(Cl2F)4,4.1881,-2.1356630371227268,0.0008188290909081
mp-9060,RbPdF3,0.0,-2.135590225713999,0.0415625240000014
mp-645305,LiFe(GeO3)2,2.7405,-2.135560614250001,0.0
mp-756654,SbOF,2.7582,-2.1354713191466668,0.0829909843750025
mp-540391,CoPO4,1.0241,-2.1353933888492067,0.0074537208333325
mp-763915,Co3OF5,0.0,-2.135318060244444,0.0457326109722222
mp-677192,K4PH5S3O16,5.2584,-2.1353119052890595,0.0
mp-770141,LiMn2(SO4)3,0.0,-2.135275246894861,0.0116802659027701
mp-1016842,TiHgO3,0.0,-2.1352612120833334,0.234697077999999
mp-19455,MnMoO4,1.403999999999999,-2.135138274326668,0.0046466191666603
mp-555952,Sb4RuC6(O3F11)2,4.4456,-2.1351180590687178,0.0920546830448705
mp-976802,KF2,1.3494,-2.135091085793333,0.0
mp-25529,LiFePCO7,0.013899999999999002,-2.134718895395022,0.0579604106249993
mp-851010,LiFePH2O5,3.1635,-2.134642695658523,0.0687112172500086
mp-853185,Li4Ti2Ni3Sb3O16,0.0,-2.1345713735119056,0.0743497223883915
mp-766031,NaMgH4SO6F,5.065399999999999,-2.1345446612308936,0.0074623901785706
mp-758868,MgBP(H3O4)2,5.3032,-2.13453959145972,0.0
mp-25046,MnPH2O5,1.4574,-2.1344719325050256,0.0
mp-771856,MnVO4,0.5005000000000001,-2.1344465976599984,0.076284566041668
mp-761639,Mn3Co(PO4)6,0.0,-2.134301742101514,0.088003452205867
mp-763121,Fe3CoCu2(PO4)6,0.0,-2.134286161626984,0.0814653785329868
mp-761893,Li2Cu3F7,0.0,-2.1342735456941666,0.0603686447916667
mp-771989,Mn3NbO8,0.0,-2.13419843024,0.0840628290885394
mp-18847,V2CdO4,0.0,-2.1341938021428573,0.0683521216071421
mp-775936,Na3LiCuPCO7,1.5761,-2.134003404596089,0.0911637634027817
mp-851112,Ba9La5Br33,2.7671,-2.1339566531914897,0.0076409121010634
mp-774415,Li2Cr3FeO8,0.0,-2.133941167142857,0.0625354676825429
mp-28257,SOF2,5.2887,-2.133884385048125,0.0
mp-626621,V6H4O13,0.6696000000000001,-2.1338238948143484,0.0794580570652145
mp-770932,LiSbO3,2.6465,-2.13379501675,0.0
mp-6015,LiSiNO,5.254399999999999,-2.1337642471575,0.0
mp-767233,V6Cu2O15,0.0,-2.1337590434239138,0.0354067076086881
mp-4995,LiSbO3,2.1379,-2.13372746475,6.755200000885253e-05
mp-41092,AsSClOF8,3.9969,-2.1337059229660422,0.0324279532291509
mp-1023132,K2Cu(ClF)2,0.585299999999999,-2.1336934955571425,0.0
mp-780017,Li3Cr2(FeO4)2,0.644,-2.1335750200000008,0.0492509888518615
mp-34477,LiSmS2,1.921399999999999,-2.1335014651562507,0.0
mp-9037,CsPrS2,2.2298,-2.13341116953125,0.0
mp-771434,Li5Nb2Ni3O10,0.41950000000000004,-2.133362025125001,0.0915049256250002
mp-778794,V3Cr2Sb3O16,1.1733,-2.1332388872916668,0.1105056785416662
mp-770832,Li2BSeO4,2.3328,-2.133230870657552,0.0574362449837364
mp-943469,LiMnHSO5,3.3221,-2.133153343043612,0.0018667655555519
mp-566869,KNa3WO5,3.593,-2.1331293311249997,0.0037475082499991
mp-770738,Na3BSbAsO7,2.9280999999999993,-2.1328258231089743,0.0552476925480833
mp-566373,K3Mo2BrO7,3.0918,-2.1328059956730767,0.0169029276923087
mp-764627,Li4Mn3V2Fe3O16,0.8076000000000001,-2.1327980711742853,0.0717791849293201
mp-558085,KNaGeO3,3.031399999999999,-2.1327917014583333,0.0
mp-849601,Mn3(O2F)2,0.0,-2.1327786783622216,0.0700444288888926
mp-715557,W3O8,0.7279,-2.132730403636365,0.0112568977971996
mp-761343,Li16Fe4SiO16,2.1387,-2.132697748918919,0.1057735128378389
mp-29358,Zr6BCl14,0.0,-2.132656805347936,0.0
mp-7688,Li2CdGeO4,2.455,-2.13252734,0.0
mp-745012,Ni2P2O7,3.602999999999999,-2.1324905852218605,0.0
mp-720802,Na6HfH8S5O24,4.6625,-2.1324072927107385,0.0035813478124833
mp-756690,EuAgO2,0.0,-2.132391369374999,0.0
mp-763914,Li3CoO2F,1.660699999999999,-2.1323876769557133,0.0572469896428558
mp-767442,Fe3CuNi2(PO4)6,0.0,-2.13235025329365,0.0574512383767382
mp-9080,CsPrS2,2.161,-2.1323244645312505,0.001086705000004
mp-774395,Fe10O11F9,0.0,-2.132218164982,0.0775778135624953
mp-763517,Li4Ti3Co3(NiO8)2,0.7469,-2.1319168210714285,0.0571287749107316
mp-560398,K2Zn(GeO3)2,2.872499999999999,-2.1318722393181813,0.0
mp-767029,CaMn7O8,0.513899999999999,-2.131828484795,0.0325293806249984
mp-552547,SrBiIO2,2.864299999999999,-2.1317983585,0.0
mp-558504,BaZnTeCl2O3,3.7598000000000003,-2.1316949455025,0.003825421822917
mp-1020711,Rb2Si(S2O7)3,5.2546,-2.131638850854167,0.0
mp-626607,V6H4O13,0.6082999999999991,-2.1315552713360884,0.0817266805434746
mp-775575,Rb2CoB12(H2O3)10,3.3287,-2.131450961536923,0.0075960267980708
mp-769549,LiZnCr3(SO4)6,2.2921,-2.1313220122678573,0.0106871172142861
mp-7781,CaZrS3,1.1877,-2.131141004937501,0.0360733015000036
mp-690544,Ga2FeO4,0.5741,-2.1309619550000005,0.0
mp-780748,LiVCoO4,2.1929,-2.130794271071429,0.0250332065476106
mp-8537,S(OF)2,5.8812,-2.1307898802885,0.0
mp-3963,K2CO3,3.6392,-2.130709792708334,0.0
mp-505663,CsTi2Cl7,0.24710000000000001,-2.130496801615334,0.0
mp-756769,Na2TlPCO7,1.1597,-2.1304212282787702,0.0
mp-769633,NaFePCO7,0.06909999999999901,-2.1303690390313856,0.0362620981704413
mp-764683,Li5NiO3F2,0.0,-2.1303100896481824,0.0901659729545487
mp-1017591,BaRuO3,0.0,-2.1302499577500016,0.0694033786666636
mp-561287,SrMnV2(AgO4)2,1.8942,-2.130170337568571,0.026192620055812
mp-774068,Mn3(O2F)2,0.0,-2.130133508917777,0.0726895983333371
mp-559540,RbZnSClO4,4.5378,-2.129893844040312,0.0
mp-9061,KPdF3,0.0,-2.1297111537140005,0.032601924999998
mp-766063,Na2W3O10,3.9794,-2.129702053499999,0.0941205673333342
mp-16456,BaNd2MnS5,0.0,-2.1296641261458342,0.0042733055555608
mp-763971,Li3VFe3O8,1.2155999999999991,-2.1295986916666663,0.0696415216666812
mp-26303,Li6Cu9(PO4)8,0.2721,-2.129554638268398,0.0307252657272725
mp-540093,CoPO4,1.098099999999999,-2.1294694342658733,0.0133776754166667
mp-769578,Li4V2C4SO16,0.6354000000000001,-2.1294429620023148,0.0910334920370505
mp-24431,Si2H2O3,6.3669,-2.129391910855716,0.0202727151785699
mp-770163,Cr2(SO4)3,2.576899999999999,-2.129378178952206,0.0104590611764709
mp-1013795,Li3Ge3(MoO6)2,0.0,-2.129365601875,0.0959777308194107
mp-22472,Ba3CuRu2O9,0.0,-2.1292581140833344,0.0
mp-775738,Na5Ni2P2(CO7)2,0.0,-2.129143938747619,0.0048036032250013
mp-779101,LiFePCO7,0.0,-2.1291018831222943,0.0635774228977261
mp-25701,Mn2GeO4,1.0831,-2.1290734338457145,0.0
mp-570782,MgCl2,5.1512,-2.12895009384,0.1220488683333331
mp-763553,LiV2(CO4)2,1.390699999999999,-2.128748597884616,0.0985857455769316
mp-4807,AgAsF7,0.0,-2.12870656675889,0.0
mp-29048,Sr(BiO2)2,2.5577,-2.128652953571429,0.0
mp-24979,LiFe(GeO3)2,2.2946,-2.12854813275,0.0070124814999994
mp-6623,Rb2Cd2(SO4)3,3.676,-2.128495611694079,0.0
mp-622217,V2CoO6,1.5745,-2.1284756052777785,0.0159336033333339
mp-560374,YbNdS3,0.0,-2.128462413937501,0.2184973089999973
mp-780200,LiFePH2O5,3.6175,-2.1283899671585247,0.0749639457500075
mp-554072,K2CO3,3.6203,-2.128384706875,0.0023250858333279
mp-770897,Li4TiCo3O8,1.035699999999999,-2.128340816041666,0.0560116281249989
mp-505026,Co7P6(HO6)4,2.5609,-2.128280509342718,0.0026992313007907
mp-9195,BaCuSeF,1.4265,-2.128278686195938,0.0
mp-863016,RbF2,1.338099999999999,-2.12824935246,0.0
mp-24868,Cr2CoO4,2.606,-2.1282271542857143,0.0
mp-769597,Li2CoGe3O8,2.4709,-2.1281100982142847,0.0
mp-767355,CoPO4,1.2662,-2.12807337343254,0.0147737362499995
mp-774077,Li7FeO5F,0.6829000000000001,-2.1280629551742862,0.0628576096428563
mp-765387,LiV(CO3)2,1.9825000000000002,-2.12794459825,0.0223077780000124
mp-778590,Co3OF5,0.106699999999999,-2.127826384133334,0.0532242870833323
mp-773178,Na2CrCSO7,2.3779,-2.1277426033593745,0.051322223333333
mp-8153,NaHgPO4,1.438,-2.127738940442176,0.0
mp-1016876,ZnSiO3,0.0,-2.12772993175,0.5783183528333309
mp-770077,LiFePCO7,0.0,-2.1276727042586576,0.0650066017613664
mp-28634,KI3F16,4.1785,-2.1276266793895,0.0
mp-9194,SmCuSeO,1.286499999999999,-2.1276044555859377,0.0020787543750007
mp-944271,K2Fe2(SO4)3,0.6839000000000001,-2.127572869720395,0.0483401576315758
mp-775450,Na5Ni2P2(CO7)2,0.0,-2.1275606065476187,0.0063869354250014
mp-777025,CoPO4,0.7596,-2.12755089843254,0.0152962112499999
mp-771483,Na3NiBSO7,2.689799999999999,-2.1275301395753203,0.0689925776923034
mp-505551,InPH2O5,3.318699999999999,-2.1274071412872484,0.0005820387499975
mp-768082,Na5Ni2P2(CO7)2,0.0,-2.1273420775476204,0.0066054644250002
mp-765706,Li2VFeO4,0.9488000000000001,-2.1273243656250003,0.1689997765624875
mp-626973,Ba(HO)2,4.5412,-2.127230986198,0.0
mp-778543,LiNiBO3,3.0096,-2.1271490172916665,0.0174152031944432
mp-771925,Li4Cr3Fe3(SbO8)2,1.678,-2.127074449999999,0.0603677124107147
mp-774104,FeNi(PO4)2,0.0,-2.1270455200992067,0.0642568510937522
mp-6276,K2Cd2(SO4)3,3.688,-2.127032881299342,0.0045486647368537
mp-676240,Ti2CdO6,2.128,-2.1270013628703697,0.5438379651388887
mp-769495,Na5Ni2P2(CO7)2,0.0,-2.126952579747618,0.0069949622250016
mp-776150,ScAgO3,0.35789999999999905,-2.126861274750001,0.0605865883333338
mp-765516,Li8Mn9O18,0.5634,-2.126828678461142,0.0219454375714018
mp-540737,ZrP2H4O9,3.2057,-2.12681492324503,0.3505210860937522
mp-1019785,K2Si(S2O7)3,5.2762,-2.1268113704375,0.0
mp-776387,Ti2N2O,0.36300000000000004,-2.1267357408686665,0.0736263160119996
mp-773731,Co3OF5,0.08619999999999901,-2.1266886807999987,0.0543619904166661
mp-556195,Na2AlB(As2O7)2,2.7451,-2.126634947348485,0.0
mp-567035,BaV2(CuO4)2,0.15809999999999902,-2.126621327307692,0.0397590680769237
mp-770935,Na3CuPCO7,0.159499999999999,-2.126607127257327,0.0367437945192277
mp-850010,Li4CoO3F,1.9314,-2.126455668882223,0.0718094386805479
mp-849435,Mn3(O2F)2,0.0,-2.1263528200288886,0.076470287222226
mp-776914,Li4NbFe(TeO6)2,1.747399999999999,-2.12628841075,0.025953238749973
mp-567176,Li2Mo4O13,2.3953,-2.126209911030701,0.0115266517470757
mp-763952,Co3OF5,0.058899999999999,-2.1261485796888886,0.0549020915277775
mp-29305,Re2PbO8,3.7674,-2.126145467272728,0.0
mp-771490,Li5Mn5(SnO6)2,0.0975,-2.1260849416583327,0.0196309310416671
mp-555629,SbTe(ClF2)3,3.747,-2.125927314265455,0.0
mp-780130,Mn3Cu2Ni(PO4)6,0.0,-2.125916201429207,0.0594946307812698
mp-1879,SmS,0.0,-2.125912365781251,0.2318667124999996
mp-771499,LiFePCO7,0.0,-2.1258794078950216,0.0667998981250033
mp-720406,Na2B5H5O12,0.0684,-2.125874209226389,0.1125476045217777
mp-18868,RbFe(MoO4)2,2.6065,-2.125834043333333,0.0002556458333504
mp-763216,Mn3(O2F)2,0.08700000000000001,-2.125784245584444,0.0770388616666712
mp-644277,Fe2CuH4(OF4)2,0.9775,-2.125736353323529,0.005010612058828
mp-545706,Ca3Cu2(BrO2)2,0.0,-2.125667512272728,0.0
mp-767558,LiCo3Sb(PO4)6,0.0,-2.1256433369591843,0.0824970866607337
mp-867358,PuCl2,0.0,-2.1254360177983336,0.0
mp-779950,Mn3(O2F)2,0.0,-2.125366228917777,0.0774568783333373
mp-704240,CoPO4,0.4474,-2.1249215307936504,0.0179255788888896
mp-762039,Fe2H4O2F5,1.4287,-2.124909082917692,0.0023087946153799
mp-856,SnO2,0.6519,-2.124854809166667,0.0
mp-763186,Li2Mn3SbO8,1.0902,-2.1248132966342856,0.0
mp-706521,K2PH3O5,4.103099999999999,-2.124792623200477,0.021760864166672
mp-765862,Li8Ni(O2F)2,3.1612,-2.124679849825334,0.0901285023333304
mp-8313,Cs2Li2GeO4,3.474399999999999,-2.1246479888888894,0.0
mp-778717,MgFeO3,0.026600000000000002,-2.1246359547500004,0.064455818874995
mp-555194,SiHg3(SF3)2,2.7818,-2.1243980212720843,0.0
mp-782663,Co3OF5,0.0,-2.1243632219111106,0.0566874493055564
mp-33857,CrSbO4,0.8623000000000001,-2.1239306166666667,0.0
